-70.519646,-65.06901,-43.68068,83.48168,98.54803,102.69536,104.885506,106.364204,107.492424,108.41506,109.20291,109.895645,110.51793,111.08641,111.61313,112.107315,112.57641,112.892075,113.114105,113.46363,113.89237,114.31772,114.74447,115.17751,115.62206,116.08377,116.56896,117.08484,117.639786,118.24373,118.90859,119.64896,120.483,121.43401,122.53293,123.89508,
-63.96196,-51.48205,-11.671557,63.421978,85.61133,93.44167,97.55308,100.20019,102.116005,103.60856,104.83065,105.8675,106.77108,107.57538,108.30402,108.97423,109.599174,110.014275,110.30318,110.75348,111.29909,111.83294,112.36139,112.89062,113.4269,113.97683,114.54752,115.14695,115.784195,116.46989,117.216675,118.03998,118.95895,119.99814,121.19025,122.6587,
-57.23923,-38.58427,3.425126,53.922665,75.84045,85.54046,90.96476,94.50953,97.06913,99.04569,100.646255,101.98874,103.14576,104.16498,105.07934,105.912704,106.683075,107.19141,107.543205,108.08859,108.74489,109.38191,110.007416,110.62872,111.2531,111.887955,112.54119,113.22146,113.938515,114.70366,115.530266,116.43455,117.436646,118.56235,119.846146,121.41952,
-50.53845,-27.456497,11.074117,48.64305,68.58124,78.94862,85.15938,89.33963,92.39529,94.76444,96.68277,98.28831,99.66761,100.87811,101.95977,102.94158,103.845375,104.43979,104.849884,105.48374,106.24355,106.977554,107.69468,108.40328,109.111465,109.827415,110.55971,111.31765,112.11162,112.953545,113.857506,114.84049,115.9236,117.133896,118.50766,120.18437,
-44.053944,-18.444828,15.4877405,45.291424,63.107227,73.479454,80.087135,84.68077,88.097565,90.7718,92.94788,94.773415,96.342926,97.72008,98.94961,100.0642,101.08855,101.76133,102.22474,102.939896,103.79539,104.619545,105.42231,106.21288,107.000114,107.79286,108.6003,109.43233,110.2999,111.215546,112.193985,113.25299,114.4146,115.70711,117.16858,118.9464,
-37.911762,-11.296725,18.362797,43.0153,58.920254,68.95829,75.69217,80.521,84.181244,87.07995,89.45641,91.45961,93.18713,94.70578,96.063095,97.2941,98.42542,99.16839,99.67981,100.46859,101.41135,102.31832,103.20025,104.06703,104.92815,105.79302,106.67137,107.57359,108.511185,109.497246,110.54711,111.6793,112.91677,114.28908,115.836075,117.71298,
-32.237396,-5.68878,20.33794,41.34535,55.627125,65.188446,71.879585,76.81363,80.62329,83.67812,86.20418,88.346375,90.20176,91.83788,93.30347,94.63476,95.859535,96.664444,97.21851,98.07309,99.09448,100.07667,101.031006,101.96795,102.897484,103.82951,104.77421,105.74243,106.74616,107.799,108.91691,110.119095,111.429436,112.878716,114.508575,116.48197,
-27.078568,-1.252898,21.772871,40.068638,52.984615,62.02235,68.56854,73.51521,77.40091,80.5552,83.18687,85.43347,87.38904,89.12014,90.67539,92.091385,93.39638,94.25508,94.846466,95.75904,96.85037,97.90006,98.91993,99.92083,100.91315,101.90718,102.91349,103.94334,105.009125,106.12495,107.30732,108.57615,109.9562,111.47949,113.189445,115.25662,
-22.4306,2.313094,22.867447,39.065422,50.827335,59.341496,65.684166,70.579544,74.48562,77.693634,80.39388,82.71475,84.745766,86.551285,88.17894,89.66493,91.03749,91.94216,92.56568,93.52863,94.68136,95.79094,96.86945,97.928085,98.977516,100.02833,101.09143,102.17841,103.302086,104.476974,105.72012,107.052124,108.49862,110.092834,111.88,114.03819,
-18.285686,5.2083216,23.717962,38.24768,49.03037,57.04579,63.15612,67.958664,71.844696,75.07096,77.8096,80.179306,82.264275,84.125946,85.810326,87.35276,88.78107,89.724266,90.375,91.38101,92.58686,93.74885,94.879234,95.98939,97.09021,98.19252,99.30749,100.447,101.62421,102.85406,104.1541,105.545555,107.05495,108.7167,110.57782,112.82378,
-14.622139,7.574571,24.380463,37.55568,47.50351,55.056637,60.925137,65.60996,69.44803,72.66605,75.419395,77.81718,79.93805,81.84014,83.56749,85.15427,86.62758,87.60249,88.27589,89.31815,90.56933,91.77664,92.95241,94.1081,95.25475,96.40338,97.565346,98.752815,99.97922,101.2599,102.612885,104.06002,105.62867,107.35445,109.28614,111.616394,
-11.359293,9.562302,24.929033,36.977085,46.201736,53.327232,58.952095,63.502983,67.272484,70.46146,73.21008,75.61841,77.75952,79.68811,81.446045,83.066086,84.57448,85.57475,86.26652,87.338585,88.62768,89.8735,91.08835,92.28373,93.47077,94.6606,95.86475,97.09561,98.36688,99.69426,101.09622,102.59522,104.21945,106.00571,108.00456,110.41571,
-8.477384,11.22944,25.372704,36.47277,45.070057,51.80556,57.193962,61.604088,65.292496,68.438126,71.16776,73.573105,75.72197,77.66566,79.44378,81.08765,82.62248,83.64252,84.348854,85.44497,86.765274,88.04338,89.29152,90.52117,91.74349,92.9697,94.211464,95.481346,96.79331,98.16337,99.61044,101.15758,102.833786,104.677025,106.73967,109.22831,
-5.9297333,12.64116,25.734234,36.025913,44.074345,50.454655,55.61689,59.884212,63.48374,66.57588,69.27568,71.66733,73.813736,75.76293,77.55236,79.2118,80.76544,81.80021,82.51769,83.63262,84.97796,86.282585,87.55857,88.81735,90.07007,91.328,92.60293,93.907555,95.25607,96.66481,98.15311,99.744576,101.469025,103.3656,105.48843,108.05082,
-3.626728,13.886628,26.062433,35.64963,43.2086,49.26093,54.205482,58.32855,61.83283,64.86289,67.523476,69.891975,72.02677,73.97279,75.76533,77.43266,78.99793,80.04268,80.768036,81.89675,83.26119,84.586716,85.88523,87.168076,88.44637,89.7314,91.03503,92.370094,93.751,95.19435,96.719894,98.35181,100.12068,102.06682,104.246124,106.87848,
-1.6032393,14.940556,26.319305,35.29638,42.424175,48.179897,52.92139,56.90512,60.31365,63.278164,65.89453,68.23415,70.351326,72.288124,74.07784,75.747345,77.31874,78.36974,79.10039,80.23887,81.61756,82.959335,84.275925,85.57853,86.878235,88.186325,89.51472,90.87638,92.285904,93.76017,95.31929,96.98801,98.797676,100.78975,103.02188,105.72028,
0.21599133,15.868452,26.543615,34.982365,41.723644,47.207176,51.75716,55.605442,58.917664,61.81359,64.38134,66.687,68.78115,70.70327,72.48478,74.151184,75.72359,76.777374,77.51089,78.655334,80.04371,81.397316,82.72769,84.04592,85.36301,86.69023,88.03956,89.42407,90.85851,92.36004,93.949135,95.651054,97.49795,99.53238,101.813774,104.57451,
1.8391838,16.677347,26.730446,34.693195,41.088074,46.32283,50.693756,54.412205,57.62958,60.455868,62.972443,65.240715,67.307945,69.211235,70.98028,72.639305,74.20849,75.26214,75.996445,77.143616,78.53768,79.899216,81.23956,82.569664,83.90046,85.2432,86.6099,88.01371,89.46956,90.994835,92.6104,94.34201,96.22257,98.295784,100.62279,103.441956,
3.298759,17.390963,26.88914,34.426968,40.508976,45.5152,49.71841,53.31266,56.437218,59.193638,61.657417,63.885803,65.92309,67.80421,69.557274,71.205345,72.76769,73.81868,74.551994,75.69903,77.09524,78.46122,79.80808,81.14665,82.48778,83.84269,85.22341,86.643196,88.11712,89.662796,91.301445,93.059326,94.97008,97.07849,99.44744,102.32105,
4.6273956,18.032516,27.030767,34.185455,39.982468,44.77748,48.823082,52.298504,55.33255,58.019432,60.42946,62.61618,64.62121,66.47752,68.21178,69.845924,71.398415,72.444595,73.17538,74.319824,75.715126,77.08249,78.432846,79.77686,81.125305,82.48938,83.881134,85.31389,86.80286,88.3659,90.02454,91.805565,93.743324,95.88371,98.29131,101.21583,
5.825849,18.601753,27.150175,33.959595,39.49739,44.09781,47.996044,51.358616,54.305267,56.923817,59.28002,61.424145,63.3954,65.22499,66.93823,68.556076,70.0962,71.135765,71.86272,73.00246,74.39415,75.76019,77.11129,78.457985,79.81097,81.18139,82.581314,84.02415,85.52524,87.10264,88.77822,90.57924,92.54076,94.70973,97.15244,100.12397,
6.9147205,19.111723,27.252409,33.748417,39.049015,43.469353,47.229485,50.484844,53.34729,55.89902,58.20175,60.302822,62.23929,64.04074,65.73128,67.33092,68.85663,69.888084,70.6101,71.74334,73.12914,74.4915,75.84094,77.18789,78.542915,79.91717,81.3227,82.77299,84.2835,85.872505,87.56218,89.38023,91.36243,93.55677,96.03121,99.04595,
7.903205,19.567282,27.33727,33.547928,38.631012,42.884605,46.51543,49.669235,52.450928,54.93776,57.187862,59.245956,61.14715,62.91957,64.58621,66.166245,67.675964,68.69812,69.41432,70.5396,71.917595,73.27429,74.62005,75.96513,77.32005,78.69591,80.10476,81.56014,83.077644,84.67573,86.37687,88.20922,90.20921,92.42589,94.9288,97.98309,
8.807112,19.979168,27.410349,33.359707,38.242287,42.340775,45.850105,48.90745,51.611603,54.035393,56.233757,58.249058,60.11465,61.857338,63.499096,65.0583,66.55063,67.56242,68.27202,69.38801,70.75647,72.10569,73.445854,74.78711,76.139885,77.51523,78.92522,80.38343,81.905556,83.510254,85.220276,87.0642,89.07911,91.315025,93.8431,96.93314,
9.643252,20.357965,27.477135,33.185547,37.882195,41.835754,45.23058,48.196198,50.82591,53.188595,55.33631,57.309288,59.139282,60.851875,62.468113,64.005646,65.47959,66.48024,67.182625,68.28832,69.64589,70.9862,72.31927,73.655106,75.00408,76.3772,77.78653,79.245705,80.77052,82.37981,84.09658,85.94986,87.97734,90.23004,92.78069,95.90365,
10.40217,20.695158,27.528555,33.01584,37.540905,41.35975,44.647278,47.526203,50.084953,52.388866,54.487423,56.418922,58.213676,59.896168,61.486584,63.0019,64.45672,65.44561,66.14031,67.23488,68.58041,69.91055,71.23516,72.564156,73.90779,75.27705,76.68399,78.142296,79.667854,81.27964,83.00096,84.8612,86.89867,89.16532,91.73541,94.887566,
11.100152,21.001509,27.57113,32.85395,37.219574,40.912422,44.098877,46.89553,49.386402,51.63366,53.68443,55.57528,57.335194,58.987644,60.552032,62.04472,63.47982,64.45644,65.14307,66.22579,67.558304,68.87719,70.19217,71.51303,72.84997,74.21391,75.61693,77.072716,78.59725,80.20967,81.93351,83.79852,85.84362,88.121635,90.70831,93.88627,
11.746557,21.282955,27.608038,32.700977,36.917854,40.492474,43.583466,46.30188,48.727753,50.92037,52.92472,54.775784,56.501335,58.123917,59.6622,61.13198,62.546917,63.510876,64.18909,65.25941,66.578064,67.88478,69.18911,70.50074,71.82978,73.187126,74.58483,76.03663,77.55856,79.16991,80.89443,82.762245,84.8128,87.09981,89.70044,92.90113,
12.345077,21.540358,27.638025,32.55416,36.632023,40.0956,43.09643,45.74052,48.104282,50.244358,52.203804,54.016136,55.708015,57.30113,58.813473,60.260323,61.6549,62.605976,63.275585,64.33312,65.63738,66.93126,68.22419,69.52574,70.84596,72.195694,73.58698,75.03358,76.5516,78.16045,79.88411,81.75302,83.80715,86.10107,88.713326,91.93398,
12.8921995,21.770739,27.657837,32.409912,36.35823,39.717785,42.63369,45.207355,47.511913,49.60161,51.51773,53.292454,54.95143,56.51556,58.002213,59.426174,60.800274,61.738297,62.399147,63.443573,64.73292,66.01336,67.29417,68.58483,69.89532,71.23643,72.62018,74.06034,75.5731,77.17796,78.89909,80.76726,82.8229,85.121376,87.74255,90.9798,
13.405305,21.985546,27.675169,32.27324,36.09959,39.36082,42.196083,44.702564,46.950367,48.99153,50.865704,52.603832,54.230625,55.766243,57.22749,58.628677,59.98228,60.907158,61.559147,62.59026,63.86434,65.13089,66.399055,67.67822,68.97829,70.31,71.685356,73.11814,74.62459,76.22431,77.94164,79.80764,81.86322,84.16448,86.79257,90.04399,
13.88603,22.185858,27.690386,32.1439,35.855408,39.02368,41.78237,44.224773,46.41819,48.41263,50.246227,51.94879,53.544147,55.05178,56.487953,57.866554,59.199703,60.11139,60.75446,61.772102,63.030655,64.28295,65.53803,66.80518,68.09422,69.41585,70.78205,72.206604,73.705795,75.299324,77.011696,78.87424,80.92831,83.230736,85.863914,89.12736,
14.324641,22.363447,27.695848,32.014633,35.618706,38.699657,41.386093,43.76774,45.909355,47.85908,49.653664,51.321865,52.886703,54.367027,55.778606,57.134926,58.447784,59.346325,59.980465,60.984577,62.22741,63.46518,64.7068,65.961464,67.23892,68.54982,69.906105,71.32157,72.81252,74.39874,76.10487,77.96249,80.01334,82.31495,84.95083,88.2232,
14.735498,22.528046,27.698439,31.890263,35.392834,38.391014,41.00871,43.33234,45.424297,47.33099,49.087875,50.722736,52.257843,53.711456,55.09887,56.4332,57.72594,58.611385,59.236603,60.227146,61.45414,62.677177,63.905056,65.14687,66.41231,67.71195,69.05773,70.46341,71.94533,73.52334,75.222206,77.07371,79.119995,81.41918,84.0559,87.33484,
15.111376,22.67356,27.692513,31.765432,35.17266,38.09282,40.645473,42.914005,44.958614,46.824116,48.544777,50.14748,51.65379,53.08142,54.445232,55.75799,57.030903,57.90339,58.519756,59.496784,60.707928,61.91613,63.13008,64.35879,65.61185,66.899796,68.23453,69.6298,71.101944,72.67087,74.36144,76.20564,78.245926,80.540985,83.17642,86.45908,
15.473123,22.815384,27.690199,31.649904,34.9662,37.81177,40.302086,42.51766,44.516636,46.34232,48.027863,49.599293,51.077522,52.479736,53.820393,55.111916,56.365242,57.224895,57.83247,58.796055,59.991367,61.1847,62.38463,63.600067,64.840546,66.116554,67.439926,68.82441,70.28635,71.845695,73.52741,75.36366,77.39722,79.68733,82.32061,85.60603,
15.807738,22.942947,27.68216,31.535194,34.765602,37.540516,39.971596,42.136684,44.09202,45.8795,47.531242,49.07247,50.523483,51.90099,53.219048,54.489777,55.723858,56.570847,57.169735,58.119987,59.29955,60.478004,61.663837,62.865868,64.09355,65.35732,66.66897,68.042206,69.49339,71.0425,72.71458,74.54193,76.56762,78.8514,81.48078,84.76663,
